226,Ambar
227,Ambert
228,Ambler
229,Ambrose
230,Amery
231,Amherst
232,Amida
233,Amiel
234,Amiens
235,Amin
236,Amir
237,Amiri
238,Amirov
239,Amistad
240,Amit
241,Amitabh
242,Amitava
243,Ammon
244,Amol
245,Amon
246,Amory
247,Amos
248,Amrit
249,Amsden
250,Amul
251,Amulya
252,Amund
253,Anand
254,Anant
255,Anastasius
256,Anatole
257,Anay
258,Ancel
259,Anders
260,Anderson
261,Andreus
262,Andrew
263,Androcles
264,Aneurin
265,Ang
266,Angada
267,Angelo
268,Angus
269,Angwyn
270,Anieli
271,Anil
272,Anirudhh
273,Anish
274,Aniston
275,Anjuman
276,Anker
277,Ankit
278,Ankur
279,Annan
280,Anniruddha
281,Anno
282,Anoke
283,Anoki
284,Anoop
285,Ansari
286,Anscom
287,Ansel
288,Anselm
289,Anshul
290,Anshuman
291,Ansley
292,Anson
293,Anstice
294,Antal
295,Anthony
296,Antigonus
297,Antiochus
298,Antipholus
299,Anton
300,Antoni
301,Antonio
302,Anu
303,Anwar
304,Anwell
305,Anyon
306,Apache
307,Apari
308,Apemantus
309,Apollo
310,Apostolos
311,Aquila
312,Ara
313,Araluen
314,Aram
315,Aran
316,Arana
317,Archard
318,Archer
319,Archibald
320,Archidamus
321,Archie
322,Arden
323,Ardley
324,Ardolph
325,Ardon
326,Aren
327,Arend
328,Ares
329,Argus
330,Argyll
331,Ari
332,Aric
333,Aricin
334,Ariel
335,Ariki
336,Arion
337,Aristedes
338,Aristo
339,Aristotle
340,Arizona
341,Arje
342,Arjun
343,Arkin
344,Arkwright
345,Arland
346,Arlen
347,Arley
348,Arlo
349,Armand
350,Armande
351,Armando
352,Armen
353,Armon
354,Armstrong
355,Arnall
356,Arnaud
357,Arne
358,Arnett
359,Arnie
360,Arnold
361,Arnon
362,Aron
363,Aronne
364,Aroon
365,Arpiar
366,Arran
367,Arsen
368,Arsenio
369,Art
370,Arthur
371,Arthus
372,Artie
373,Arty
374,Aruiragus
375,Arun
376,Arundel
377,Arunta
378,Arvad
379,Arval
380,Arvin
381,Arvind
382,Arviragus
383,Arwin
384,Asa
385,Ascot
386,Aseem
387,Ash
388,Ashburn
389,Ashby
390,Asher
391,Ashford
392,Ashish
393,Ashliegh
394,Ashlin
395,Ashok
396,Ashon
397,Ashraf
398,Ashton
399,Ashur
400,Ashutosh
401,Ashwin
402,Ashwini
403,Asija
404,Asim
405,Askel
406,Aslak
407,Asparouh
408,Astin
409,Aston
410,Asuman
411,Asvathama
412,Asvin
413,Aswad
414,Aswin
415,Asztrik
416,Atalik
417,Atarah
418,Atawn
419,Athan
420,Atharvan
421,Athelstan
422,Atherol
423,Atherton
424,Athol
425,Athos
426,Atilla
427,Atiu
428,Atlas
429,Atley
430,Atmajyoti
431,Atman
432,Atrayl
433,Atrus
434,Attila
435,Attis
436,Atul
437,Atulya
438,Atwater
439,Atwell
440,Atworth
441,Auberon
442,Aubert
443,Aubin
444,Aubrey
445,Auburn
446,Audric
447,Audun
448,Augustine
449,Augustus
450,Aurek
451,Aurelio
452,Aurelius
453,Austell
454,Austen
455,Austin
456,Autolucus
457,Avan
458,Avel
459,Avenall
460,Averell
461,Averill
462,Avery
463,Avinash
464,Aviv
465,Avner
466,Avon
467,Avram
468,Avrom
469,Axel
470,Axton
471,Ayer
472,Ayhner
473,Aylward
474,Aylwin
475,Ayush
476,Azariah
477,Azi
478,Azim
479,Aziz
480,Azriel
481,Azzan
482,Babar
483,Babul
484,Bacchus
485,Bae
486,Bahar
487,Bailey
488,Baingana
489,Baird
490,Bairn
491,Bajnok
492,Bakari
493,Baker
494,Balavan
495,Balbo
496,Balder
497,Baldric
498,Baldwin
499,Bale
500,Balfour
501,Bali
502,Balint
503,Ballard
504,Balram
505,Balthasar
506,Balthazar
507,Balun
508,Bancroft
509,Bandele
510,Bane
511,Banjora
512,Bankim
513,Banning
514,Banquo
515,Bansi
516,Baptista
517,Barabas
518,Barak
519,Baran
520,Barber
521,Barclay
522,Barden
523,Bardo
524,Bardolph
525,Bardon
526,Barega
527,Barend
528,Bari
529,Barlow
530,Barna
531,Barnabas
532,Barnard
533,Barnardine
534,Barnardo
535,Barnet
536,Barnett
537,Barney
538,Barnum
539,Barny
540,Baron
541,Barrett
542,Barry
543,Bars
544,Barse
545,Bart
546,Barth
547,Bartholomew
548,Barton
549,Baruch
550,Barwon
551,Bashir
552,Basil
553,Basim
554,Bassanio
555,Bassett
556,Bastiaan
557,Bastian
558,Bastien
559,Bates
560,Baudouin
561,Baul
562,Bavol
563,Baxter
564,Bay
565,Bayanai
566,Bayard
567,Bayley
568,Bazyli
569,Beacan
570,Beacher
571,Beagan
572,Beaman
573,Beardsley
574,Beathan
575,Beattie
576,Beau
577,Beaumont
578,Beauregard
579,Bebe
580,Becan
581,Beck
582,Becse
583,Bede
584,Bedrich
585,Bela
586,Belarius
587,Beldon
588,Belen
589,Bellamy
590,Bem
591,Bemus
592,Ben
593,Bence
594,Benedick
595,Benedict
596,Benito
597,Benjamin
598,Benjy
599,Bennet
600,Bennett
601,Benny
602,Benson
603,Bentley
604,Benton
605,Benvolio
606,Berenger
607,Berg
608,Bergen
609,Berger
610,Bergren
611,Beriszl
612,Berk
613,Berkeley
614,Berkly
615,Bernard
616,Bernardo
617,Bernie
618,Berny
619,Berowne
620,Berrigan
621,Bersh
622,Bert
623,Berthold
624,Bertie
625,Bertram
626,Berwyn
627,Besnik
628,Beval
629,Bevan
630,Beverly
631,Bevis
632,Beyers
633,Bhagirath
634,Bharat
635,Bhaskar
636,Bhavesh
637,Bhavin
638,Bhavya
639,Bhim
640,Bhima
641,Bhishma
642,Bhrigu
643,Bhudev
644,Bhupen
645,Bhupendra
646,Bhuvan
647,Bialy
648,Bilal
649,Bill
650,Billy
651,Bing
652,Bingham
653,Binyamin
654,Biondello
655,Birch
656,Bishop
657,Bitalo
658,Bjorn
659,Blade
660,Blaine
661,Blair
662,Blaise
663,Blake
664,Blakeley
665,Blaxland
666,Blaxton
667,Blaz
668,Bledig
669,Blythe
670,Bo
671,Boa
672,Boaz
673,Bob
674,Bobbie
675,Bobby
676,Bod
677,Boden
678,Bodo
679,Bodor
680,Bogart
681,Bogdan
682,Bolton
683,Bonamy
684,Bonar
685,Bond
686,Bonner
687,Booker
688,Boone
689,Booth
690,Borachio
691,Borden
692,Borg
693,Boris
694,Bosley
695,Boswell
696,Bosworth
697,Botan
698,Botond
699,Bottom
700,Boult
701,Bourke
702,Bowen
703,Bowie
704,Bowman
705,Boyce
706,Boyd
707,Boyden
708,Boyet
709,Brabantio
710,Brad
711,Braden
712,Bradford
713,Bradley
714,Bradwell
715,Brady
716,Brae
717,Brahnan
718,Bram
719,Bramwell
720,Bran
721,Branch
722,Brand
723,Brandeis
724,Brander
725,Brandon
726,Branko
727,Brant
728,Braxton
729,Bray
730,Brayden
731,Braz
732,Brazil
733,Brecon
734,Brencis
735,Brendan
736,Brennan
737,Brent
738,Breok
739,Breton
740,Brett
741,Brewster
742,Briac
743,Brian
744,Briand
745,Brice
746,Brigham
747,Brighton
748,Brij
749,Brijesh
750,Brinley
751,Brishen
752,Bristol
753,Brock
754,Broderick
755,Brodie
756,Brodny
757,Brody
758,Brom
759,Bromley
760,Bronson
761,Brook
762,Brooke
763,Broughton
764,Brown
765,Bruce
766,Bruno
767,Brutus
768,Bryan
769,Bryant
770,Bryce
771,Brychan
772,Bryn
773,Brynmor
774,Buck
775,Buckley
776,Bud
777,Buddy
778,Budi
779,Burchard
780,Burdon
781,Burgess
782,Burhan
783,Burian
784,Burke
785,Burl
786,Burle
787,Burley
788,Burnaby
789,Burnard
790,Burne
791,Burnell
792,Burnet
793,Burnu
794,Burnum
795,Burr
796,Burt
797,Burton
798,Busby
799,Buster
800,Butler
801,Byford
802,Bylent
803,Byng
804,Byron
805,Cable
806,Cadby
807,Cadell
808,Cadeo
809,Cadman
810,Cadmus
811,Cadogan
812,Caedmon
813,Caerwyn
814,Caesar
815,Cahil
816,Cailan
817,Cailean
818,Cain
819,Caine
820,Caithness
821,Caius
822,Cajan
823,Cal
824,Calder
825,Caldwell
826,Caleb
827,Caley
828,Calhoun
829,Caliban
830,Calisto
831,Calixto
832,Callis
833,Calum
834,Calvert
835,Calvin
836,Calvine
837,Cam
838,Camden
839,Cameron
840,Camille
841,Camillo
842,Camlin
843,Campbell
844,Candan
845,Candidius
846,Cane
847,Canice
848,Cannon
849,Canute
850,Capers
851,Caphis
852,Capucius
853,Capulet
854,Caradoc
855,Carden
856,Cardew
857,Carel
858,Carey
859,Carl
860,Carleton
861,Carlin
862,Carlisle
863,Carlo
864,Carlos
865,Carlton
866,Carlyle
867,Carlyon
868,Carmelo
869,Carne
870,Carnelian
871,Carr
872,Carrick
873,Carrington
874,Carroll
875,Carson
876,Carsten
877,Carsyn
878,Carter
879,Carvell
880,Carver
881,Carwyn
882,Cary
883,Case
884,Casey
885,Casimir
886,Caspar
887,Casper
888,Cassidy
889,Cassio
890,Cassius
891,Castel
892,Cathal
893,Cathan
894,Cathmor
895,Cato
896,Caton
897,Cavan
898,Cayden
899,Ceasar
900,Cecil
901,Cedric
902,Cemal
903,Cengis
904,Cerimon
905,Cesar
906,Chad
907,Chadwick
908,Chahaya
909,Chaika
910,Chaim
911,Chal
912,Chale
913,Challis
914,Chalmers
915,Chaman
916,Chan
917,Chance
918,Chancellor
919,Chancey
920,Chandan
921,Chander
922,Chandler
923,Chandra
924,Chane
925,Chaney
926,Channing
927,Chapal
928,Chapin
929,Chapman
930,Charan
931,Charles
932,Charleton
933,Charlton
934,Chas
935,Chase
936,Chata
937,Chatillon
938,Chaucer
939,Chauncey
940,Chayton
941,Chen
942,Cheney
943,Cherokee
944,Chester
945,Chet
946,Chetan
947,Chetwin
948,Chevalier
949,Chevy
950,Cheyenne
951,Cheyney
952,Chiamaka
953,Chico
954,Chike
955,Chilton
956,Chin
957,Chinmay
958,Chintu
959,Chiranjeev
960,Chiron
961,Chrirag
962,Chris
963,Christian
964,Christie
965,Christmas
966,Christopher
967,Christos
968,Christy
969,Chrysander
970,Chuck
971,Chuckie
972,Chung
973,Churchill
974,Cian
975,Ciaran
976,Cicero
977,Ciceron
978,Ciel
979,Ciprian
980,Ciprien
981,Ciro
982,Clachas
983,Clancy
984,Clarence
985,Clark
986,Clarke
987,Claude
988,Claudio
989,Claudius
990,Claus
991,Clay
992,Clayland
993,Clayton
994,Cleary
995,Cledwyn
996,Clem
997,Clemens
998,Clement
999,Cleon
1000,Cleve
1001,Cleveland
1002,Cliff
1003,Clifford
1004,Clifton
1005,Clint
1006,Clinton
1007,Clitus
1008,Clive
1009,Cloten
1010,Clovis
1011,Clunes
1012,Clyde
1013,Coalan
1014,Cobar
1015,Cobden
1016,Cobweb
1017,Cody
1018,Cohn
1019,Colbert
1020,Colby
1021,Cole
1022,Coleman
1023,Colin
1024,Collin
1025,Colman
1026,Colon
1027,Coltin
1028,Colton
1029,Columba
1030,Coman
1031,Comfort
1032,Cominius
1033,Compton
1034,Conall
1035,Conan
1036,Condon
1037,Conlan
1038,Conley
1039,Conn
1040,Conner
1041,Connley
1042,Connor
1043,Conor
1044,Conrad
1045,Conrade
1046,Conroy
1047,Constantine
1048,Conway
1049,Cooper
1050,Coorain
1051,Corban
1052,Corbett
1053,Corcoran
1054,Cordell
1055,Corey
1056,Corin
1057,Cormac
1058,Cornelian
1059,Cornelius
1060,Cornell
1061,Cort
1062,Corwin
1063,Cory
1064,Cosmo
1065,Costard
1066,Coty
1067,Court
1068,Courtland
1069,Courtney
1070,Craig
1071,Crandon
1072,Cranley
1073,Cranmer
1074,Cranog
1075,Crawford
1076,Creighton
1077,Crewe
1078,Crisiant
1079,Crispin
1080,Cristian
1081,Cristiano
1082,Cristo
1083,Cromwell
1084,Cronan
1085,Crosby
1086,Csaba
1087,Cseke
1088,Csenger
1089,Csepel
1090,Csombor
1091,Csongor
1092,Ctirad
1093,Cuba
1094,Cubert
1095,Cullen
1096,Cupid
1097,Curan
1098,Curio
1099,Curnow
1100,Curran
1101,Currier
1102,Curry
1103,Curt
1104,Curtis
1105,Cuthbert
1106,Cutler
1107,Cutter
1108,Cy
1109,Cymbeline
1110,Cynfor
1111,Cynric
1112,Cyprian
1113,Cyrano
1114,Cyric
1115,Cyril
1116,Cyrus
1117,Dabert
1118,Dacey
1119,Dade
1120,Dafydd
1121,Dag
1122,Dagan
1123,Dagobert
1124,Dahana
1125,Dai
1126,Dail
1127,Dakarai
1128,Dakota
1129,Dakshesh
1130,Daku
1131,Dalbert
1132,Daley
1133,Dallas
1134,Dallin
1135,Dalton
1136,Daly
1137,Dalziel
1138,Damek
1139,Damen
1140,Damian
1141,Damien
1142,Damodar
1143,Damon
1144,Dan
1145,Dana
1146,Danby
1147,Dane
1148,Daniel
1149,Danior
1150,Dannie
1151,Danny
1152,Dante
1153,Dara
1154,Darby
1155,Darcy
1156,Darel
1157,Daren
1158,Darien
1159,Darin
1160,Darius
1161,Darnell
1162,Darrel
1163,Darrell
1164,Darren
1165,Darryl
1166,Darshan
1167,Dartagnan
1168,Darthmouth
1169,Darton
1170,Daruka
1171,Darwin
1172,Daryl
1173,Dattatreya
1174,Dave
1175,Davey
1176,David
1177,Davidson
1178,Davie
1179,Davin
1180,Davis
1181,Davy
1182,Dawa
1183,Dayton
1184,Deacon
1185,Dean
1186,Decker
1187,Declan
1188,Decretas
1189,Dedric
1190,Dedrick
1191,Deepak
1192,Deiphobus
1193,Del
1194,Delaney
1195,Delano
1196,Delbert
1197,Deli
1198,Dell
1199,Delling
1200,Delmar
1201,Delmore
1202,Delroy
1203,Delsin
1204,Delwyn
1205,Deman
1206,Demas
1207,Demetrius
1208,Demitrius
1209,Demos
1210,Dempe
1211,Dempsey
1212,Dempster
1213,Demyan
1214,Denby
1215,Denes
1216,Denham
1217,Denholm
1218,Denis
1219,Deniz
1220,Denley
1221,Dennis
1222,Dennison
1223,Denton
1224,Denver
1225,Denzel
1226,Denzil
1227,Deo
1228,Derain
1229,Derby
1230,Derek
1231,Derex
1232,Dermot
1233,Derrell
1234,Derren
1235,Derrick
1236,Derron
1237,Derry
1238,Derward
1239,Derwent
1240,Derwin
1241,Derwood
1242,Derwyn
1243,Des
1244,Desiderio
1245,Desiderius
1246,Desmond
1247,Dev
1248,Devang
1249,Devante
1250,Devarsi
1251,Devdan
1252,Deverell
1253,Devereux
1254,Devesh
1255,Devi
1256,Devin
1257,Devitri
1258,Devlin
1259,Devon
1260,Devrity
1261,Dewey
1262,Dewi
1263,Dewitt
1264,Dexter
1265,Dhananjay
1266,Dharma
1267,Dharmavira
1268,Dharmendra
1269,Dharmesh
1270,Dharuna
1271,Dhatri
1272,Dhaval
1273,Dheran
1274,Dhruv
1275,Diamond
1276,Dian
1277,Diarmad
1278,Diarmid
1279,Dick
1280,Dickie
1281,Dickinson
1282,Dickson
1283,Dicky
1284,Didier
1285,Diederik
1286,Diego
1287,Dieter
1288,Dietrich
1289,Digby
1290,Diggory
1291,Dilip
1292,Dillon
1293,Dimitri
1294,Dinesh
1295,Dinkar
1296,Dino
1297,Dinsdale
1298,Diomedes
1299,Dion
1300,Dione
1301,Dionysus
1302,Dirk
1303,Dirke
1304,Divyesh
1305,Dixon
1306,Djavan
1307,Dmitri
1308,Dobry
1309,Dodd
1310,Dogberry
1311,Dolabella
1312,Dolan
1313,Dolf
1314,Dolph
1315,Dominic
1316,Dominick
1317,Domokos
1318,Don
1319,Donahue
1320,Donalbain
1321,Donald
1322,Donatien
1323,Donato
1324,Donegal
1325,Donnelly
1326,Donnie
1327,Donny
1328,Donoghue
1329,Donohue
1330,Donovan
1331,Dooley
1332,Dorak
1333,Doran
1334,Dorian
1335,Dorjee
1336,Doron
1337,Dorset
1338,Dory
1339,Doug
1340,Dougal
1341,Douglas
1342,Douglass
1343,Dov
1344,Dover
1345,Dow
1346,Doyle
1347,Dragan
1348,Drake
1349,Drew
1350,Driscoll
1351,Dromio
1352,Drostan
1353,Druce
1354,Drury
1355,Dryden
1356,Drystan
1357,Duane
1358,Duarte
1359,Dudley
1360,Duff
1361,Dugal
1362,Dugald
1363,Dugan
1364,Duglas
1365,Duke
1366,Dull
1367,Dumaine
1368,Duman
1369,Dunbar
1370,Duncan
1371,Dunham
1372,Dunley
1373,Dunmore
1374,Dunn
1375,Dunstan
1376,Dural
1377,Durand
1378,Duranjaya
1379,Durant
1380,Durdanius
1381,Durham
1382,Durjaya
1383,Durmada
1384,Durriken
1385,Durward
1386,Durwin
1387,Dusan
1388,Dustin
1389,Dutch
1390,Dvimidha
1391,Dwaine
1392,Dwane
1393,Dwayne
1394,Dwennon
1395,Dwight
1396,Dyami
1397,Dyfan
1398,Dylan
1399,Dymas
1400,Dyre
1401,Eachan
1402,Eamnonn
1403,Eamon
1404,Earl
1405,Earnest
1406,Earvin
1407,Eaton
1408,Eban
1409,Ebenezer
1410,Eberhard
1411,Ebrahim
1412,Ed
1413,Edan
1414,Edbert
1415,Eddie
1416,Eddy
1417,Eden
1418,Edgar
1419,Edgardo
1420,Edison
1421,Edlin
1422,Edmond
1423,Edmund
1424,Edolf
1425,Edom
1426,Edric
1427,Edsel
1428,Edward
1429,Edwardo
1430,Edwin
1431,Efrain
1432,Efram
1433,Efrem
1434,Egan
1435,Egbert
1436,Egerton
1437,Egeus
1438,Egil
1439,Eglamour
1440,Egmont
1441,Egon
1442,Egor
1443,Egyed
1444,Ehner
1445,Ehno
1446,Ehnore
1447,Ehren
1448,Ehud
1449,Eideard
1450,Einar
1451,Eirik
1452,Eisig
1453,Ekachakra
1454,Eknath
1455,Eladio
1456,Elan
1457,Eland
1458,Elbert
1459,Elbow
1460,Elden
1461,Eldin
1462,Eldon
1463,Eldred
1464,Eldric
1465,Eldrich
1466,Eldridge
1467,Eldwin
1468,Eleazar
1469,Elek
1470,Elezar
1471,Elgan
1472,Elgar
1473,Eli
1474,Elia
1475,Elias
1476,Elijah
1477,Eliot
1478,Elisha
1479,Elkan
1480,Ellar
1481,Ellard
1482,Ellery
1483,Elliot
1484,Elliott
1485,Ellis
1486,Ellison
1487,Elmar
1488,Elmo
1489,Elner
1490,Eloy
1491,Elroy
1492,Elsdon
1493,Elston
1494,Elton
1495,Elu
1496,Elvin
1497,Elvis
1498,Elvy
1499,Elward
1500,Elwin
1501,Elwood
1502,Ely
1503,Emerson
1504,Emery
1505,Emil
1506,Emilio
1507,Emir
1508,Emlen
1509,Emlyn
1510,Emmanuel
1511,Emmet
1512,Emrey
1513,Emrick
1514,Emrys
1515,Emyr
1516,Enda
1517,Endymion
1518,Eneas
1519,Engelbert
1520,Ennis
1521,Ennor
1522,Enoch
1523,Enos
1524,Enrico
1525,Enrique
1526,Enzo
1527,Eoin
1528,Ephraim
1529,Erasmus
1530,Erastus
1531,Ercole
1532,Erebus
1533,Erek
1534,Erhard
1535,Eric
1536,Erik
1537,Erin
1538,Erith
1539,Erland
1540,Ermanno
1541,Ernest
1542,Ernie
1543,Eros
1544,Errol
1545,Erroll
1546,Erskine
1547,Eruera
1548,Ervin
1549,Erwin
1550,Eryx
1551,Esau
1552,Esbern
1553,Escalus
1554,Escanes
1555,Esidor
1556,Esmond
1557,Esra
1558,Essex
1559,Essien
1560,Este
1561,Esteban
1562,Estes
1563,Ethan
1564,Ethelred
1565,Etienne
1566,Eton
1567,Ettore
1568,Etzel
1569,Euan
1570,Eudor
1571,Eugene
1572,Eumann
1573,Euridice
1574,Eurwyn
1575,Eusebio
1576,Eustace
1577,Evan
1578,Evander
1579,Evangelos
1580,Evelyn
1581,Everard
1582,Everet
1583,Everett
1584,Everild
1585,Everley
1586,Evzen
1587,Ewald
1588,Ewan
1589,Ewart
1590,Ewing
1591,Eyan
1592,Eydie
1593,Ezekiel
1594,Ezio
1595,Ezra
1596,Faber
1597,Fabian
1598,Fabrice
1599,Fabron
1600,Fadil
1601,Fagan
1602,Fairfax
1603,Fairley
1604,Faisal
1605,Falgun
1606,Falk
1607,Falkner
1608,Fallon
1609,Fane
1610,Faraji
1611,Farand
1612,Farid
1613,Fariel
1614,Farkas
1615,Farley
1616,Farman
1617,Farnell
1618,Farnley
1619,Farook
1620,Farquhar
1621,Farrar
1622,Farrell
1623,Farriss
1624,Faulkner
1625,Faust
1626,Favian
1627,Faxon
1628,Faysal
1629,Fear
1630,Februus
1631,Fedele
1632,Federico
1633,Felipe
1634,Felix
1635,Felton
1636,Fenn
1637,Fenton
1638,Fenwick
1639,Feodore
1640,Ferdinand
1641,Ferenc
1642,Fergal
1643,Fergus
1644,Ferguson
1645,Fernando
1646,Fernleigh
1647,Fernley
1648,Feroz
1649,Ferran
1650,Ferrand
1651,Ferrer
1652,Ferris
1653,Feste
1654,Festus
1655,Ffionn
1656,Fiachra
1657,Fidel
1658,Fielding
1659,Fife
1660,Figaro
1661,Filbert
1662,Filip
1663,Filippo
1664,Finbar
1665,Fineas
1666,Fingal
1667,Finian
1668,Finlay
1669,Finley
1670,Finn
1671,Finnegan
1672,Fionn
1673,Firdos
1674,Firmin
1675,Firth
1676,Fisk
1677,Fitch
1678,Fitz
1679,Fitzgerald
1680,Fitzhugh
1681,Fitzjames
1682,Fitzpatrick
1683,Fitzroy
1684,Fjodor
1685,Flannan
1686,Flannery
1687,Flavian
1688,Flavius
1689,Fleance
1690,Fleeting
1691,Fleming
1692,Fletcher
1693,Flint
1694,Floke
1695,Florian
1696,Floritzel
1697,Floyd
1698,Fluellen
1699,Flynn
1700,Fodor
1701,Folant
1702,Folkus
1703,Fonz
1704,Fonzie
1705,Forbes
1706,Ford
1707,Forest
1708,Forester
1709,Forrest
1710,Forrester
1711,Forster
1712,Fortescue
1713,Fortinbras
1714,Fortunato
1715,Foster
1716,Francis
1717,Francisco
1718,Frank
1719,Franklin
1720,Frans
1721,Franz
1722,Fraser
1723,Frasier
1724,Frayne
1725,Fred
1726,Freddie
1727,Freddy
1728,Frederick
1729,Free
1730,Freeman
1731,Fremont
1732,Frigyes
1733,Frith
1734,Fritz
1735,Froth
1736,Fudo
1737,Fujita
1738,Fulbright
1739,Fuller
1740,Fulton
1741,Furnell
1742,Fyfe
1743,Fyodor
1744,Gabai
1745,Gable
1746,Gabor
1747,Gabriel
1748,Gadiel
1749,Gadil
1750,Gafna
1751,Gagan
1752,Gage
1753,Gair
1754,Gaius
1755,Galahad
1756,Gale
1757,Galen
1758,Galeno
1759,Galip
1760,Gallagher
1761,Gallard
1762,Galloway
1763,Gallus
1764,Galor
1765,Galton
1766,Galvin
1767,Galway
1768,Gamal
1769,Gamaliel
1770,Gaman
1771,Gamba
1772,Gamble
1773,Gamel
1774,Ganan
1775,Gandolf
1776,Ganesh
1777,Gannon
1778,Ganymede
1779,Gara
1780,Gardiner
1781,Gardner
1782,Gareth
1783,Garett
1784,Garfield
1785,Garin
1786,Garland
1787,Garman
1788,Garmond
1789,Garner
1790,Garnet
1791,Garrett
1792,Garrick
1793,Garridan
1794,Garrison
1795,Garron
1796,Garry
1797,Garth
1798,Garton
1799,Garvey
1800,Garvin
1801,Garwood
1802,Gary
1803,Garyson
1804,Gaspar
1805,Gassy
1806,Gaston
1807,Gaurav
1808,Gautam
1809,Gautama
1810,Gautier
1811,Gavan
1812,Gavin
1813,Gavrie
1814,Gavril
1815,Gawain
1816,Gayle
1817,Gaylord
1818,Geary
1819,Gedeon
1820,Geert
1821,Geet
1822,Geir
1823,Gelar
1824,Gene
1825,Genesis
1826,Geoff
1827,Geoffrey
1828,Geordi
1829,Geordie
1830,George
1831,Gerad
1832,Geraint
1833,Gerald
1834,Gerard
1835,Gerik
1836,Germain
1837,Gerome
1838,Geronimo
1839,Gerry
1840,Gershom
1841,Gervase
1842,Gerwyn
1843,Gerzson
1844,Gethin
1845,Ghassan
1846,Gi
1847,Giacobbe
1848,Giacomo
1849,Gianni
1850,Gibson
1851,Gideon
1852,Gifford
1853,Gilbert
1854,Gilby
1855,Gilchrist
1856,Giles
1857,Gilford
1858,Gillespie
1859,Gillet
1860,Gilmer
1861,Gilroy
1862,Gino
1863,Ginton
1864,Giordano
1865,Giovanni
1866,Giraldo
1867,Girish
1868,Girra
1869,Girvan
1870,Giulio
1871,Giuseppe
1872,Givon
1873,Gladstone
1874,Gladwin
1875,Glanville
1876,Glen
1877,Glendon
1878,Glenn
1879,Glover
1880,Glyn
1881,Glynn
1882,Goddard
1883,Godfrey
1884,Godwin
1885,Golding
1886,Goliath
1887,Gomer
1888,Gomez
1889,Gonzalo
1890,Gopal
1891,Gordon
1892,Gordy
1893,Gore
1894,Gorman
1895,Goronwy
1896,Gorran
1897,Gottfried
1898,Gough
1899,Govinda
